tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo
4,45781.603125000001,2991600,12,52,Empleado,3000000,1000000,235422,95.227787000000006,815.0,6,3,0.0,2646.0,2646.0,0.0,3,0,1,,,1
4,45897.410567129627,696000,6,49,Independiente,2600000,1845000,105480,95.227787000000006,764.0,12,7,0.0,23507.0,23507.0,0.0,2,1,5,1000000,Decreciente,1
4,45786.676886574074,1199880,6,50,Empleado,1300000,300000,178820,95.227787000000006,805.0,4,2,0.0,16062.0,16062.0,0.0,2,0,0,2851551,Creciente,1
4,45666.337719907409,2074800,6,52,Independiente,12000000,4000000,288167,95.227787000000006,845.0,2,0,0.0,100889.0,100889.0,0.0,2,0,0,,,1
4,45830.515682870369,999780,10,49,Independiente,3000000,2000000,92711,95.227787000000006,787.0,1,4,0.0,0.0,0.0,0.0,0,0,0,,,1
4,45680.681793981479,1200000,12,46,Empleado,3000000,380000,83333,95.227787000000006,837.0,5,4,0.0,57531.0,57531.0,0.0,4,0,1,2505053,Creciente,1
4,45669.479398148149,2880000,12,46,Independiente,15000000,6000000,225231,95.227787000000006,811.0,6,1,0.0,147860.0,143881.0,0.0,4,0,2,,,1
9,45786.52857638889,1604400,2,47,Independiente,5000000,2000000,632882,95.227787000000006,745.0,8,2,0.0,89761.0,89123.0,0.0,5,0,2,767614,Creciente,1
4,45920.697106481479,3647880,6,45,Independiente,9500000,1943000,550967,95.227787000000006,810.0,7,6,0.0,112073.0,101497.0,0.0,3,0,1,5792500,Decreciente,1
9,45758.689479166664,936480,3,44,Independiente,5000000,2000000,248522,95.227787000000006,801.0,18,7,0.0,132601.0,132601.0,0.0,17,0,1,1324352,Decreciente,1
4,45876.747662037036,2008560,6,46,Independiente,908526,1902000,302326,95.227787000000006,729.0,11,6,0.0,47776.0,47776.0,0.0,2,0,5,733487,Creciente,1
4,45806.526273148149,3240000,6,46,Empleado,1800000,600000,483621,95.227787000000006,849.0,2,6,0.0,83466.0,83466.0,0.0,1,1,0,893625,Creciente,1
9,45947.67119212963,4589198.3999999994,10,59,Independiente,2100000,0,402630,95.227787000000006,788.0,2,3,0.0,15.0,15.0,0.0,0,0,0,983368,Creciente,1
4,45710.781759259262,1224000,12,42,Empleado,2000000,800000,96155,95.227787000000006,780.0,7,6,0.0,38941.0,38941.0,0.0,4,0,1,,,1
4,45641.410208333335,1332000,6,50,Independiente,3000000,1000000,197763,95.227787000000006,801.0,6,0,0.0,1465.0,1465.0,0.0,1,0,0,30285,Decreciente,1
4,45921.499652777777,1494720,6,57,Empleado,8090000,1790000,226909,95.227787000000006,861.0,4,2,0.0,52970.0,52970.0,0.0,1,1,0,4817156,Creciente,1
9,45800.641585648147,1319000.3999999999,10,51,Empleado,2000000,800000,112283,95.227787000000006,821.0,0,1,0.0,0.0,,,0,0,0,1307741,Decreciente,1
9,45631.404224537036,1347326.4,10,48,Empleado,4500000,2000000,114094,89.979286999999999,700,7,2,0,71492,71492,,1,0,2,,,1
4,45661.591851851852,399600,6,48,Independiente,2000000,1000000,59405,95.227787000000006,848.0,3,3,0.0,3453.0,3453.0,0.0,2,0,0,,,1
9,45757.568124999998,3868668,10,53,Independiente,12500000,5000000,328639,91.99794,780.0,16,10,0.0,230346.0,155501.0,0.0,6,1,4,6500000,Estable,1
9,45693.747523148151,764718,4,58,Independiente,3000000,2000000,153524,95.227787000000006,797.0,6,3,0.0,12732.0,12732.0,0.0,5,0,0,916148,Creciente,1
4,45721.442349537036,3810308.4,6,51,Independiente,4000000,0,565909,95.227787000000006,756.0,10,6,0.0,79124.0,79124.0,0.0,5,0,4,3340160,Creciente,1
4,45689.421296296299,480000,6,45,Independiente,2000000,1200000,71293,95.227787000000006,795.0,1,2,0.0,101.0,101.0,0.0,0,0,1,151421,Decreciente,1
4,45897.394756944443,1389756,6,42,Independiente,2470000,920000,209905,95.227787000000006,751.0,6,2,0.0,15392.0,11883.0,0.0,2,0,4,,,1
9,45822.740960648145,2573184,9,47,Independiente,3000000,1500000,241119,95.227787000000006,786.0,15,15,0.0,264526.0,264526.0,0.0,7,2,3,1352876,Creciente,1
9,45717.505844907406,1900525.2,10,54,Independiente,2300000,1000000,161363,47.613894000000002,818.0,0,1,0.0,0.0,,,0,0,0,470185,Estable,0
9,45724.392881944441,2306094,9,54,Independiente,9500000,4500000,215575,95.227787000000006,881.0,6,2,0.0,361951.0,361951.0,0.0,4,0,0,925157,Creciente,1
4,45712.682129629633,768000,6,44,Empleado,2000000,800000,114250,95.227787000000006,762.0,6,2,0.0,40118.0,40118.0,0.0,3,0,2,923771,Creciente,1
9,45778.406782407408,1629721.2,9,52,Independiente,3800000,2600000,152566,95.227787000000006,903.0,3,3,0.0,226.0,226.0,0.0,1,0,1,908526,Decreciente,1
4,45879.661053240743,1962823.2,6,44,Independiente,2240000,366000,295441,95.227787000000006,805.0,2,3,0.0,19799.0,19799.0,0.0,0,1,0,,,1
9,45716.459050925929,2536736.4,10,53,Empleado,2000000,1000000,215380,47.613894000000002,912.0,6,5,0.0,80564.0,16735.0,0.0,3,0,0,916841,Creciente,0
4,45880.602152777778,1056360,6,54,Independiente,12320000,9092000,158204,95.227787000000006,870.0,7,5,0.0,34676.0,6890.0,0.0,3,0,1,,,1
9,45973.602361111109,6976512,3,45,Empleado,4720000,3780000,1873852,95.227787000000006,846.0,4,6,0.0,26050.0,26050.0,0.0,4,0,0,1502672,Creciente,1
9,45777.668541666666,3005361.6,10,45,Empleado,3000000,2000000,255570,95.227787000000006,832.0,6,5,0.0,51954.0,50802.0,0.0,2,2,2,,,1
9,45710.551493055558,1958674.7999999998,9,53,Empleado,5000000,2500000,183098,95.227787000000006,810.0,3,10,0.0,62419.0,62419.0,0.0,1,0,0,1200000,Estable,1
9,45645.724131944444,878880,5,57,Independiente,2000000,1500000,142457,95.227787000000006,857.0,2,2,0.0,0.0,0.0,0.0,0,0,1,877803,Estable,1
4,45636.493831018517,1087800,12,55,Empleado,2000000,700000,85356,95.227787000000006,800.0,1,2,0.0,6340.0,0.0,0.0,0,1,0,1106453,Creciente,1
9,45729.547476851854,4134876,10,49,Independiente,3500000,2000000,351069,95.227787000000006,865.0,14,2,0.0,189689.0,189689.0,0.0,10,0,2,1957094,Creciente,1
4,45647.54005787037,966000,12,53,Empleado,2850000,700000,75830,95.227787000000006,775.0,14,7,0.0,54576.0,54576.0,0.0,5,0,8,4422501,Creciente,1
4,46104.554293981484,1200000,6,51,Empleado,3712000,2879000,185193,95.227787000000006,829.0,4,2,0.0,17479.0,17479.0,0.0,2,0,0,,,1
4,45730.484618055554,1020000,12,41,Empleado,1500000,800000,80632,95.227787000000006,771.0,4,3,0.0,1406.0,1406.0,0.0,1,0,2,1616255,Creciente,1
4,45845.445613425924,636456,6,39,Independiente,3800000,1500000,95902,95.227787000000006,811.0,5,2,0.0,3933.0,3933.0,0.0,1,0,0,,,1
4,46008.613171296296,3600000,36,58,Empleado,7145000,2996000,136947,95.227787000000006,851.0,9,4,0.0,65471.0,65471.0,0.0,7,0,1,2686801,Creciente,1
4,45781.58871527778,2628000,24,51,Empleado,2500000,100000,117104,47.613894000000002,774.0,12,7,0.0,12487.0,11383.0,0.0,7,0,3,1500000,Estable,0
9,45768.42082175926,3142544.4,10,44,Empleado,3000000,1000000,267236,91.028987000000001,884.0,5,2,0.0,82016.0,82016.0,0.0,3,0,1,2864181,Creciente,1
9,45795.523877314816,1522728,10,59,Empleado,2000000,1500000,129626,95.227787000000006,871.0,2,1,0.0,22636.0,22636.0,0.0,1,0,0,3887500,Decreciente,1
4,45863.463067129633,2112000,6,58,Independiente,1954263,2500000,318247,95.227787000000006,875.0,5,3,0.0,61668.0,61668.0,0.0,4,1,0,958420,Decreciente,1
9,45710.559189814812,1036332,11,59,Empleado,2500000,1300000,80721,95.227787000000006,802.0,0,0,0.0,0.0,,,0,0,0,,,1
4,45898.602881944447,1200000,6,58,Empleado,2930000,141000,182158,95.227787000000006,864.0,3,2,0.0,407.0,407.0,0.0,2,0,0,1727272,Decreciente,1
4,45735.666180555556,3548400,6,58,Empleado,3000000,1000000,527034,95.227787000000006,862.0,3,3,0.0,15504.0,15504.0,0.0,3,0,0,3087017,Decreciente,1
9,45879.544270833336,2381686.7999999998,9,57,Empleado,908526,139000,223708,95.227787000000006,877.0,7,3,0.0,7278.0,7278.0,0.0,3,0,0,732877,Creciente,1
9,45785.412974537037,3431143.1999999997,11,57,Independiente,4000000,1500000,267714,95.227787000000006,864.0,6,5,0.0,153832.0,153832.0,0.0,4,0,1,,,1
9,45848.476307870369,2012023.2,10,57,Independiente,3000000,1000000,171368,89.979286999999999,775.0,6,3,0.0,1228.0,1228.0,0.0,0,1,3,,,1
4,45736.604085648149,1704000,6,57,Independiente,4000000,2000000,253263,95.227787000000006,832.0,6,2,0.0,5209.0,5209.0,0.0,3,0,1,931394,Creciente,1
9,45883.607997685183,538680,6,57,Independiente,1580000,164000,73729,90.562453000000005,784.0,4,1,0.0,17545.0,9872.0,0.0,0,2,0,2150821,Estable,1
4,45805.53738425926,4680000,36,57,Empleado,4000000,1000000,152804,95.227787000000006,815.0,8,4,0.0,60356.0,60356.0,0.0,3,0,0,1200000,Estable,1
9,45751.592407407406,1153082.3999999999,9,57,Independiente,6000000,4000000,107843,95.227787000000006,874.0,6,3,0.0,81524.0,81524.0,0.0,4,0,1,1054263,Creciente,1
4,45768.661828703705,2248560,6,58,Empleado,2000000,50000,334276,95.227787000000006,809.0,3,0,0.0,282.0,282.0,0.0,0,0,1,3289565,Creciente,1
4,45868.665972222225,1713360,6,56,Independiente,2490000,80000,257892,95.227787000000006,813.0,1,3,0.0,0.0,0.0,0.0,0,0,0,,,1
9,45627.368518518517,1540207.2,11,55,Independiente,3000000,2500000,120928,95.227787000000006,883.0,5,6,0.0,17953.0,119.0,0.0,3,1,1,1284518,Creciente,1
4,45968.523402777777,2187180,6,55,Independiente,4590000,2367000,335326,95.227787000000006,865.0,9,4,0.0,32140.0,32140.0,0.0,6,2,0,992377,Creciente,1
9,45666.611446759256,2874842.4,10,55,Independiente,4000000,1600000,243831,95.227787000000006,884.0,7,5,0.0,88841.0,88841.0,0.0,5,0,1,,,1
9,45696.546064814815,1480176,10,55,Empleado,1500000,800000,125542,95.227787000000006,776.0,5,4,0.0,8221.0,8221.0,0.0,2,1,2,1904527,Creciente,1
4,45689.796331018515,708000,12,54,Empleado,2800000,0,55785,95.227787000000006,857.0,7,4,0.0,36315.0,19141.0,0.0,2,1,2,2852295,Decreciente,1
4,45796.481134259258,972000,10,54,Independiente,3000000,412000,91108,95.227787000000006,780.0,14,4,0.0,26371.0,16049.0,0.0,4,0,1,,,1
9,45877.516388888886,2280516,9,54,Independiente,5000000,2000000,214206,95.227787000000006,763.0,12,4,0.0,172614.0,109392.0,0.0,6,3,2,2941470,Creciente,1
4,45653.677245370367,2645760,24,36,Empleado,1600000,600000,115254,95.227787000000006,780.0,1,1,0.0,236.0,236.0,0.0,0,0,1,1600000,Estable,1
9,46094.662812499999,1256640,11,43,Empleado,5718000,2065000,103836,95.227787000000006,774.0,3,0,0.0,62527.0,62527.0,0.0,1,0,0,523776,Decreciente,1
4,45895.756736111114,1140000,12,54,Empleado,2950000,400000,91757,95.227787000000006,803.0,1,4,0.0,417.0,417.0,0.0,0,0,1,1000000,Creciente,1
9,45918.409733796296,4152746.4,4,54,Empleado,1880000,0,839180,95.227787000000006,804.0,0,2,0.0,0.0,,,0,0,0,6138818,Decreciente,1
9,45760.650752314818,3407908.8,11,38,Empleado,5000000,2500000,265599,95.227787000000006,812.0,7,3,0.0,60216.0,60216.0,0.0,5,1,0,1200000,Estable,1
4,45650.452187499999,1228800,24,58,Empleado,2000000,1200000,53718,95.227787000000006,716.0,6,1,0.0,37651.0,37651.0,0.0,1,3,1,1898677,Creciente,1
4,45650.542060185187,2250000,6,54,Independiente,2000000,500000,334034,95.227787000000006,863.0,4,2,0.0,41058.0,41058.0,0.0,1,1,0,,,1
4,45832.614166666666,2236286.4,6,51,Empleado,3700000,800000,336185,95.227787000000006,795.0,10,5,0.0,108808.0,108808.0,0.0,8,0,1,,,1
9,45882.773414351854,3067369.1999999997,10,43,Empleado,1836771,253000,261801,95.227787000000006,784.0,6,13,0.0,10445.0,10445.0,0.0,5,0,0,1432487,Creciente,1
4,45778.725914351853,2520000,6,40,Empleado,2800000,550000,377405,95.227787000000006,835.0,4,2,0.0,35372.0,35372.0,0.0,4,0,0,,,1
9,45676.406064814815,2093484,9,58,Empleado,4750000,3300000,195513,95.227787000000006,857.0,9,5,0.0,229259.0,229259.0,0.0,7,0,1,3859409,Decreciente,1
9,45625.703298611108,1285200,10,56,Empleado,11500000,5500000,108833,95.227787000000006,804,17,4,0,343170,337170,0,11,0,5,,,1
9,45781.458437499998,799680,9,57,Independiente,3000000,1800000,74862,95.227787000000006,856.0,3,2,0.0,74050.0,2718.0,0.0,2,0,1,,,1
9,45798.412002314813,2567271.6,10,57,Independiente,3000000,1500000,218545,95.227787000000006,857.0,20,3,0.0,221128.0,219838.0,0.0,8,0,3,4000000,Estable,1
10,45671.639143518521,2048760,10,56,Empleado,3000000,1100000,189372,95.227787000000006,727.0,6,6,0.0,9698.0,9698.0,0.0,2,0,4,908526,Estable,1
4,45647.650717592594,1880827.2,6,56,Independiente,6000000,2000000,279163,95.227787000000006,899.0,6,9,0.0,121319.0,121319.0,0.0,3,0,1,908526,Estable,1
9,45801.715983796297,1769017.2,10,56,Independiente,3000000,1800000,150592,95.227787000000006,840.0,1,2,0.0,4733.0,4733.0,0.0,0,1,0,,,1
9,46090.517245370371,7801087.1999999993,9,57,Independiente,4837000,3990000,766352,95.227787000000006,822.0,12,4,0.0,161336.0,161336.0,0.0,9,1,0,,,1
9,46089.483981481484,4648995.5999999996,9,55,Empleado,7992000,3108000,456701,95.227787000000006,895.0,10,2,0.0,186973.0,174220.0,0.0,6,1,1,6159769,Creciente,1
9,45714.513159722221,1684296,10,54,Empleado,2500000,1000000,143004,95.227787000000006,787.0,5,7,0.0,53100.0,53100.0,0.0,4,1,0,2295581,Creciente,1
4,45659.773472222223,3036000,6,55,Empleado,1000000,500000,451339,95.227787000000006,788.0,3,2,0.0,8520.0,8520.0,0.0,0,0,2,1373388,Creciente,1
4,45762.643483796295,1121880,10,54,Empleado,1400000,400000,103961,95.227787000000006,807.0,2,2,0.0,5447.0,5447.0,0.0,2,0,0,933473,Creciente,1
9,45816.521608796298,2474492.4,9,54,Empleado,2000000,1000000,231871,95.227787000000006,920.0,3,4,0.0,60992.0,60992.0,0.0,3,0,0,941789,Creciente,1
9,45764.638067129628,2230488,10,55,Independiente,2800000,1000000,189676,95.227787000000006,739.0,5,4,0.0,13035.0,13035.0,0.0,1,1,2,,,1
9,45632.506377314814,1675761.5999999999,9,55,Independiente,2500000,1100000,156277,95.227787000000006,866.0,1,5,0.0,0.0,0.0,0.0,1,0,0,831399,Decreciente,1
4,45803.571932870371,2175600,6,53,Empleado,1700000,690000,325855,95.227787000000006,817.0,1,2,0.0,0.0,0.0,0.0,0,0,0,982365,Decreciente,1
9,45847.651226851849,4256935.2,9,53,Independiente,7000000,4000000,399085,95.227787000000006,748.0,6,5,0.0,159296.0,159296.0,0.0,4,0,1,33334,Creciente,1
4,45761.5390162037,4044000,18,53,Empleado,1600000,500000,224356,95.227787000000006,812.0,2,2,0.0,5020.0,5020.0,0.0,0,1,0,1424095,Creciente,1
9,45889.466053240743,6803166,10,52,Independiente,908526,4911000,585219,95.227787000000006,812.0,12,8,0.0,33620.0,33620.0,0.0,7,0,1,966736,Creciente,1
9,45695.604583333334,2029719.5999999999,10,53,Independiente,3000000,1500000,172151,95.227787000000006,806.0,10,3,0.0,107223.0,107223.0,0.0,6,0,2,916148,Creciente,1
9,45837.787534722222,2537208,11,52,Empleado,2000000,1200000,200459,95.227787000000006,781.0,5,4,0.0,28682.0,28682.0,0.0,1,0,3,954263,Creciente,1
4,45729.72246527778,3778800,10,52,Independiente,5000000,500000,350567,95.227787000000006,803.0,4,4,0.0,2090.0,2090.0,0.0,2,0,0,,,1
9,45883.673993055556,1808514,11,52,Empleado,1599000,244000,141672,95.227787000000006,853.0,2,2,0.0,214.0,214.0,0.0,0,0,2,133334,Estable,1
9,45871.431400462963,3276768,10,52,Independiente,0,0,301612,95.227787000000006,811.0,4,6,0.0,67715.0,13884.0,0.0,2,2,0,966736,Creciente,1
9,45697.662685185183,3331815.6,4,52,Independiente,5000000,3000000,668892,95.227787000000006,882.0,4,2,0.0,55195.0,55195.0,0.0,4,0,0,1303200,Estable,1
9,45668.575590277775,799680,11,52,Empleado,3100000,1450000,62217,92.228643000000005,778,5,3,0,15008,15008,,0,0,0,,,1
4,45792.59684027778,1311600,6,51,Independiente,3800000,1800000,196448,95.227787000000006,729.0,5,4,0.0,22539.0,22539.0,0.0,0,2,1,,,1
9,45924.634918981479,1752013.2,9,51,Independiente,3890000,115000,165744,95.227787000000006,891.0,3,2,0.0,283.0,283.0,0.0,2,0,0,1100000,Estable,1
9,45786.407233796293,1065794.3999999999,10,53,Empleado,5000000,1500000,90633,95.227787000000006,829.0,10,4,0.0,462125.0,457241.0,0.0,9,0,0,939017,Creciente,1
4,45706.492326388892,1341600,12,51,Independiente,5000000,600000,105707,95.227787000000006,808.0,10,6,0.0,61881.0,29620.0,0.0,6,3,0,,,1
9,46101.419444444444,1652821.2,3,51,Empleado,3364000,99000,447550,95.227787000000006,806.0,4,0,0.0,1202.0,1202.0,0.0,1,0,2,3316385,Decreciente,1
9,45725.414618055554,1092432,10,49,Empleado,4500000,1500000,92752,95.227787000000006,801.0,13,7,0.0,82805.0,77029.0,0.0,6,1,2,8544282,Creciente,1
9,45767.459918981483,3087381.6,10,49,Independiente,5000000,4000000,262545,95.227787000000006,823.0,12,5,0.0,122494.0,122494.0,0.0,5,0,3,933473,Creciente,1
4,45710.553888888891,1680000,6,55,Empleado,1700000,680000,249526,95.227787000000006,828.0,3,1,0.0,10323.0,10323.0,0.0,2,0,1,923771,Creciente,1
4,45671.463067129633,2762520,12,54,Empleado,2400000,1300000,216495,95.227787000000006,887.0,2,2,0.0,15047.0,15047.0,0.0,0,1,0,3181242,Creciente,1
4,45768.694479166668,2564640,12,54,Independiente,2000000,700000,201489,95.227787000000006,801.0,2,3,0.0,1403.0,1403.0,0.0,0,0,1,,,1
9,45679.495729166665,3564668.4,9,53,Empleado,1800000,700000,332909,95.227787000000006,771.0,2,6,0.0,3440.0,3440.0,0.0,2,0,0,916148,Creciente,1
9,45785.614212962966,1812196.8,10,53,Independiente,4500000,2000000,154106,95.227787000000006,868.0,7,3,0.0,6203.0,6203.0,0.0,4,0,1,,,1
9,45780.786296296297,2018306.4,11,53,Independiente,3000000,1500000,157478,95.227787000000006,906.0,6,3,0.0,1712.0,1712.0,0.0,6,0,0,,,1
9,45665.51090277778,2432180.4,10,53,Independiente,4500000,3500000,206286,95.227787000000006,871.0,3,2,0.0,2689.0,2689.0,0.0,2,0,0,908526,Estable,1
4,45662.582256944443,1416000,12,53,Empleado,3500000,1400000,110739,24.357282000000001,789.0,10,6,0.0,31370.0,26185.0,0.0,2,2,3,3448363,Creciente,0
4,45622.396747685183,1263020.3999999999,10,51,Independiente,3800000,400000,116561,91.99794,777.0,3,0,0.0,18120.0,18120.0,0.0,2,1,0,,,1
9,45813.529282407406,1935496.7999999998,10,52,Empleado,7000000,5800000,164763,95.227787000000006,861.0,1,2,0.0,0.0,0.0,0.0,1,0,0,469405,Creciente,1
9,45633.770798611113,1788348,9,51,Independiente,3000000,1100000,166777,95.227787000000006,857.0,6,6,0.0,190336.0,190336.0,0.0,6,0,0,905733,Creciente,1
4,45726.660416666666,512016,6,52,Independiente,3800000,500000,76173,95.227787000000006,784.0,22,9,0.0,45995.0,45995.0,0.0,15,1,1,925157,Creciente,1
4,45701.557719907411,7074000,18,52,Empleado,2300000,1000000,390831,95.227787000000006,778.0,6,4,0.0,16813.0,16813.0,0.0,2,0,1,2022735,-288,1
9,45744.636030092595,2379607.1999999997,11,51,Independiente,3400000,1200000,185457,92.228643000000005,890.0,9,3,0.0,130807.0,130807.0,0.0,7,0,2,,,1
4,45631.798483796294,1319880,12,50,Empleado,3000000,1500000,103432,95.227787000000006,738.0,6,4,0.0,10751.0,10751.0,0.0,5,0,0,908526,Decreciente,1
9,45630.748136574075,2243995.1999999997,10,50,Independiente,3800000,1800000,190026,91.99794,861,4,0,0,3859,3859,,2,0,2,,,1
9,45792.679583333331,3528200.4,9,51,Independiente,2400000,1000000,330292,95.227787000000006,843.0,5,3,0.0,148867.0,148867.0,0.0,4,0,1,939017,Creciente,1
4,45860.55704861111,4931640,36,51,Empleado,3645000,2369000,171218,95.227787000000006,732.0,6,7,0.0,11622.0,11622.0,0.0,3,0,1,3670583,Decreciente,1
9,45630.57167824074,1342186.8,11,50,Independiente,3000000,1300000,104247,95.227787000000006,744.0,6,11,0.0,27871.0,27871.0,0.0,2,0,3,905965,Creciente,1
4,45967.638229166667,3600000,36,51,Empleado,3150000,928000,135339,95.227787000000006,778.0,9,5,0.0,40893.0,40893.0,0.0,4,0,2,2365068,Decreciente,1
4,45941.570393518516,1419600,12,51,Independiente,5170000,104000,116728,95.227787000000006,764.0,4,2,0.0,33734.0,33734.0,0.0,3,0,0,2801109,Creciente,1
9,45701.691192129627,799680,11,51,Empleado,3100000,1700000,62288,95.227787000000006,759.0,6,6,0.0,2531.0,2531.0,0.0,4,0,0,798745,Decreciente,1
9,45777.534456018519,1819243.2,10,51,Independiente,5200000,2000000,154705,91.410695000000004,855.0,6,1,0.0,153538.0,153538.0,0.0,5,0,0,866501,Creciente,1
9,45815.598043981481,2818314,9,51,Empleado,2500000,1500000,264089,95.227787000000006,812.0,3,7,0.0,29633.0,0.0,0.0,0,1,0,,,1
10,45940.500972222224,2400000,18,50,Empleado,2290000,344000,138740,95.227787000000006,791.0,5,6,0.0,15007.0,15007.0,0.0,2,0,1,,,1
9,45785.445393518516,1193589.5999999999,9,50,Independiente,3742000,1742000,111738,95.227787000000006,893.0,4,3,0.0,24757.0,17374.0,0.0,2,1,0,,,1
4,45855.640787037039,1475107.2,6,49,Empleado,6000000,1500000,219094,95.227787000000006,821.0,5,2,0.0,1065.0,1065.0,0.0,2,0,0,922222,Creciente,1
9,45661.723449074074,1543383.5999999999,9,49,Empleado,2500000,1700000,144139,95.227787000000006,856.0,7,3,0.0,39972.0,39972.0,0.0,5,0,0,1738491,Decreciente,1
4,45918.620243055557,600000,6,49,Independiente,6450000,2311000,90931,95.227787000000006,809.0,9,3,0.0,120542.0,82397.0,0.0,4,3,0,7188454,Decreciente,1
4,45776.682291666664,1993920,6,49,Independiente,3000000,1500000,296421,95.227787000000006,837.0,5,4,0.0,6308.0,5808.0,0.0,3,0,0,935968,Creciente,1
9,45723.49324074074,1245512.3999999999,10,48,Independiente,3000000,1500000,105749,95.227787000000006,817.0,0,2,0.0,0.0,,,0,0,0,916841,Creciente,1
4,45922.658773148149,624000,6,48,Independiente,5380000,3559000,94728,95.227787000000006,877.0,7,3,0.0,137386.0,117591.0,0.0,4,2,0,2143642,Creciente,1
9,45798.497453703705,4590687.5999999996,10,48,Independiente,8000000,2500000,390792,95.227787000000006,769.0,2,4,0.0,17763.0,14238.0,0.0,1,0,1,941789,Creciente,1
9,45800.662986111114,869067.6,5,48,Independiente,3800000,2600000,153427,95.227787000000006,865.0,6,3,0.0,54280.0,54280.0,0.0,4,0,1,3548916,Creciente,1
9,45970.542002314818,973221.6,10,48,Empleado,1560000,641000,85385,47.613894000000002,834.0,4,3,0.0,55873.0,55873.0,0.0,1,0,2,800000,Decreciente,0
9,45693.791064814817,2168076,9,48,Independiente,4000000,3000000,202480,95.227787000000006,794.0,6,2,0.0,29253.0,29253.0,0.0,3,0,1,1691083,Estable,1
9,45777.662858796299,2407208.4,10,47,Independiente,3000000,1500000,204704,95.227787000000006,778.0,3,2,0.0,49.0,49.0,0.0,0,0,0,939017,Creciente,1
4,45680.700069444443,912000,8,54,Empleado,2000000,300000,103658,95.227787000000006,800.0,2,2,0.0,9303.0,9303.0,0.0,1,0,1,2000000,Estable,1
9,45920.47016203704,2171403.6,11,54,Independiente,5305000,98000,188061,95.227787000000006,848.0,3,4,0.0,23005.0,23005.0,0.0,2,0,0,1464053,Creciente,1
